date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg),cluster,PCA1,PCA2
2011-11-15,cereals and tubers,Wheat flour,58,KG,4.4,0.74,364,10.0,76.0,1.0,1.2,1,-0.9733786106301096,-1.084163207668229
2011-11-15,"meat, fish and eggs",Meat (beef),141,KG,59.9,10.02,250,26.0,0.0,15.0,2.6,3,-0.2593083133168335,3.2247309745688613
2011-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,14.0,2.34,239,27.0,0.0,14.0,1.3,3,-0.6773170001611164,1.5693964024430256
2011-11-15,miscellaneous food,Sugar,97,KG,6.3,1.05,387,0.0,100.0,0.0,0.1,4,-0.49217494132900336,-1.978115681465765
2011-11-15,oil and fats,Ghee (artificial),106,KG,12.3,2.06,884,0.0,0.0,100.0,0.0,0,3.788008126267518,0.5831040837582865
2011-11-15,oil and fats,Oil (maize),362,800 G,11.7,1.96,884,0.0,0.0,100.0,0.0,0,3.7808465498445942,0.5642773692498032
2011-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,8.1,1.35,341,26.0,58.0,1.5,6.7,2,-2.5759368266382126,2.5390265596361936
2011-11-15,pulses and nuts,Lentils,108,KG,9.9,1.66,353,25.0,60.0,1.1,7.5,2,-2.6448747999138194,2.7002843821860454
2011-11-15,vegetables and fruits,Garlic,105,KG,9.7,1.62,149,6.4,33.0,0.5,1.7,1,-0.69542766294094,-1.170828403182153
2011-11-15,vegetables and fruits,Onions (red),110,KG,2.8,0.47,40,1.1,9.0,0.1,0.2,1,-0.3739192800874538,-1.8774249897726598
2011-11-15,vegetables and fruits,Onions (white),111,KG,2.9,0.48,40,1.1,9.0,0.1,0.2,1,-0.3732031224451614,-1.8755423183218118
2011-11-15,vegetables and fruits,Tomatoes,114,KG,3.4,0.57,18,0.9,3.9,0.2,0.3,1,-0.3659311148076785,-1.8430332409355794
2011-12-15,cereals and tubers,Pasta,112,KG,4.8,0.8,370,13.0,75.0,1.5,1.3,1,-1.0502761836012136,-0.9123820325233445
2011-12-15,cereals and tubers,Potatoes,83,KG,2.8,0.47,77,2.0,17.0,0.1,0.8,1,-0.6586995904416021,-1.5246672217917874
2011-12-15,cereals and tubers,Wheat flour,58,KG,4.3,0.71,364,10.0,76.0,1.0,1.2,1,-0.9755270835569867,-1.0898112220207739
2011-12-15,"meat, fish and eggs",Meat (beef),141,KG,60.4,10.03,250,26.0,0.0,15.0,2.6,3,-0.25859215567454114,3.2266136460197097
2011-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,13.3,2.21,239,27.0,0.0,14.0,1.3,3,-0.6866270495109172,1.5449216735819975
2011-12-15,miscellaneous food,Sugar,97,KG,6.1,1.01,387,0.0,100.0,0.0,0.1,4,-0.49503957189817277,-1.9856463672691582
2011-12-15,oil and fats,Ghee (artificial),106,KG,12.3,2.04,884,0.0,0.0,100.0,0.0,0,3.786575810982933,0.5793387408565898
2011-12-15,oil and fats,Ghee (natural),107,KG,41.1,6.83,883,0.0,0.0,99.8,0.0,0,4.12556148896091,1.4795047160651054
2011-12-15,pulses and nuts,Lentils,108,KG,10.2,1.69,353,25.0,60.0,1.1,7.5,2,-2.642726326986942,2.70593239653859
2011-12-15,vegetables and fruits,Garlic,105,KG,8.0,1.33,149,6.4,33.0,0.5,1.7,1,-0.7161962345674189,-1.2254258752567542
2011-12-15,vegetables and fruits,Onions (white),111,KG,2.8,0.47,40,1.1,9.0,0.1,0.2,1,-0.3739192800874538,-1.8774249897726598
2011-12-15,vegetables and fruits,Tomatoes,114,KG,2.8,0.47,18,0.9,3.9,0.2,0.3,1,-0.3730926912306022,-1.8618599554440625
2012-01-15,cereals and tubers,Potatoes,83,KG,2.3,0.38,77,2.0,17.0,0.1,0.8,1,-0.6651450092222334,-1.541611264849422
2012-01-15,cereals and tubers,Rice,52,KG,4.3,0.71,360,7.0,80.0,0.6,0.8,1,-0.8696081302165095,-1.316436440724034
2012-01-15,cereals and tubers,Wheat flour,58,KG,4.7,0.78,364,10.0,76.0,1.0,1.2,1,-0.97051398006094,-1.0766325218648356
2012-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,13.3,2.2,239,27.0,0.0,14.0,1.3,3,-0.6873432071532096,1.543039002131149
2012-01-15,miscellaneous food,Sugar,97,KG,4.9,0.81,387,0.0,100.0,0.0,0.1,4,-0.5093627247440203,-2.0232997962861243
2012-01-15,oil and fats,Ghee (artificial),106,KG,11.8,1.95,884,0.0,0.0,100.0,0.0,0,3.7801303922023015,0.5623946977989549
2012-01-15,oil and fats,Ghee (natural),107,KG,42.1,6.97,883,0.0,0.0,99.8,0.0,0,4.135587695953003,1.5058621163769819
2012-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.5,1.74,341,26.0,58.0,1.5,6.7,2,-2.5480066785888105,2.612450746219278
2012-01-15,pulses and nuts,Lentils,108,KG,11.6,1.92,353,25.0,60.0,1.1,7.5,2,-2.6262547012142177,2.7492338399081016
2012-01-15,vegetables and fruits,Garlic,105,KG,8.0,1.32,149,6.4,33.0,0.5,1.7,1,-0.7169123922097113,-1.2273085467076024
2012-01-15,vegetables and fruits,Onions (red),110,KG,2.9,0.48,40,1.1,9.0,0.1,0.2,1,-0.3732031224451614,-1.8755423183218118
2012-01-15,vegetables and fruits,Onions (white),111,KG,2.3,0.38,40,1.1,9.0,0.1,0.2,1,-0.3803646988680851,-1.8943690328302947
2012-01-15,vegetables and fruits,Tomatoes,114,KG,2.2,0.36,18,0.9,3.9,0.2,0.3,1,-0.38097042529581826,-1.8825693414033937
2012-02-15,cereals and tubers,Potatoes,83,KG,2.0,0.33,77,2.0,17.0,0.1,0.8,1,-0.6687257974336953,-1.5510246221036637
2012-02-15,cereals and tubers,Rice,52,KG,4.5,0.75,360,7.0,80.0,0.6,0.8,1,-0.86674349964734,-1.3089057549206409
2012-02-15,cereals and tubers,Wheat flour,58,KG,4.5,0.75,364,10.0,76.0,1.0,1.2,1,-0.9726624529878172,-1.0822805362173806
2012-02-15,"meat, fish and eggs",Meat (beef),141,KG,58.3,9.67,250,26.0,0.0,15.0,2.6,3,-0.28437383079706635,3.1588374737891707
2012-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,15.6,2.59,239,27.0,0.0,14.0,1.3,3,-0.6594130591038071,1.6164631887142336
2012-02-15,oil and fats,Ghee (artificial),106,KG,12.1,2.01,884,0.0,0.0,100.0,0.0,0,3.784427338056056,0.5736907265040448
2012-02-15,oil and fats,Ghee (natural),107,KG,42.4,7.03,883,0.0,0.0,99.8,0.0,0,4.139884641806757,1.517158145082072
2012-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.2,1.69,341,26.0,58.0,1.5,6.7,2,-2.5515874668002723,2.6030373889650362
2012-02-15,vegetables and fruits,Garlic,105,KG,6.9,1.14,149,6.4,33.0,0.5,1.7,1,-0.7298032297709739,-1.261196632822872
2012-02-15,vegetables and fruits,Onions (red),110,KG,2.4,0.4,40,1.1,9.0,0.1,0.2,1,-0.37893238358350034,-1.8906036899285983
2012-02-15,vegetables and fruits,Onions (white),111,KG,2.1,0.35,40,1.1,9.0,0.1,0.2,1,-0.38251317179496225,-1.90001704718284
2012-02-15,vegetables and fruits,Tomatoes,114,KG,2.4,0.4,18,0.9,3.9,0.2,0.3,1,-0.37810579472664874,-1.8750386556000005
2012-03-15,cereals and tubers,Pasta,112,KG,4.1,0.68,370,13.0,75.0,1.5,1.3,1,-1.058870075308722,-0.9349740899335244
2012-03-15,cereals and tubers,Potatoes,83,KG,1.9,0.32,77,2.0,17.0,0.1,0.8,1,-0.6694419550759877,-1.552907293554512
2012-03-15,cereals and tubers,Wheat flour,58,KG,4.5,0.75,364,10.0,76.0,1.0,1.2,1,-0.9726624529878172,-1.0822805362173806
2012-03-15,"meat, fish and eggs",Meat (beef),141,KG,58.3,9.67,250,26.0,0.0,15.0,2.6,3,-0.28437383079706635,3.1588374737891707
2012-03-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,18.3,3.03,239,27.0,0.0,14.0,1.3,3,-0.6279021228429428,1.6993007325515597
2012-03-15,miscellaneous food,Sugar,97,KG,6.0,1.0,387,0.0,100.0,0.0,0.1,4,-0.49575572954046515,-1.9875290387200062
2012-03-15,oil and fats,Ghee (artificial),106,KG,14.1,2.34,884,0.0,0.0,100.0,0.0,0,3.808060540251704,0.6358188843820393
2012-03-15,oil and fats,Oil (maize),362,800 G,14.1,2.34,884,0.0,0.0,100.0,0.0,0,3.808060540251704,0.6358188843820393
2012-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,11.0,1.82,341,26.0,58.0,1.5,6.7,2,-2.5422774174504714,2.6275121178260643
2012-03-15,pulses and nuts,Lentils,108,KG,11.0,1.82,353,25.0,60.0,1.1,7.5,2,-2.6334162776371413,2.7304071253996183
2012-03-15,vegetables and fruits,Garlic,105,KG,8.7,1.44,149,6.4,33.0,0.5,1.7,1,-0.7083185005022028,-1.2047164892974227
2012-03-15,vegetables and fruits,Onions (red),110,KG,2.4,0.4,40,1.1,9.0,0.1,0.2,1,-0.37893238358350034,-1.8906036899285983
2012-03-15,vegetables and fruits,Tomatoes,114,KG,2.5,0.41,18,0.9,3.9,0.2,0.3,1,-0.37738963708435647,-1.8731559841491525
2012-04-15,cereals and tubers,Pasta,112,KG,4.55,0.75,370,13.0,75.0,1.5,1.3,1,-1.0538569718126753,-0.9217953897775861
2012-04-15,cereals and tubers,Potatoes,83,KG,2.0,0.33,77,2.0,17.0,0.1,0.8,1,-0.6687257974336953,-1.5510246221036637
2012-04-15,miscellaneous food,Sugar,97,KG,6.0,0.99,387,0.0,100.0,0.0,0.1,4,-0.49647188718275753,-1.9894117101708546
2012-04-15,oil and fats,Ghee (natural),107,KG,41.8,6.92,883,0.0,0.0,99.8,0.0,0,4.132006907741541,1.4964487591227402
2012-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.69,1.77,341,26.0,58.0,1.5,6.7,2,-2.545858205661933,2.618098760571823
2012-04-15,vegetables and fruits,Garlic,105,KG,3.32,0.55,149,6.4,33.0,0.5,1.7,1,-0.7720565306662238,-1.372274248422923
2012-04-15,vegetables and fruits,Onions (red),110,KG,2.62,0.43,40,1.1,9.0,0.1,0.2,1,-0.3767839106566233,-1.884955675576053
2012-04-15,vegetables and fruits,Onions (white),111,KG,1.95,0.32,40,1.1,9.0,0.1,0.2,1,-0.3846616447218394,-1.9056650615353847
2012-04-15,vegetables and fruits,Tomatoes,114,KG,3.65,0.6,18,0.9,3.9,0.2,0.3,1,-0.36378264188080134,-1.8373852265830344
2012-05-15,cereals and tubers,Pasta,112,KG,4.06,0.67,370,13.0,75.0,1.5,1.3,1,-1.0595862329510144,-0.9368567613843727
2012-05-15,cereals and tubers,Potatoes,83,KG,1.93,0.32,77,2.0,17.0,0.1,0.8,1,-0.6694419550759877,-1.552907293554512
2012-05-15,cereals and tubers,Rice,52,KG,4.31,0.71,360,7.0,80.0,0.6,0.8,1,-0.8696081302165095,-1.316436440724034
2012-05-15,cereals and tubers,Wheat flour,58,KG,4.18,0.69,364,10.0,76.0,1.0,1.2,1,-0.9769593988415715,-1.0935765649224705
2012-05-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,17.0,2.82,239,27.0,0.0,14.0,1.3,3,-0.6429414333310826,1.659764632083745
2012-05-15,miscellaneous food,Sugar,97,KG,5.4,0.9,387,0.0,100.0,0.0,0.1,4,-0.5029173059633889,-2.0063557532284895
2012-05-15,oil and fats,Ghee (natural),107,KG,43.25,7.17,883,0.0,0.0,99.8,0.0,0,4.149910848798851,1.5435155453939482
2012-05-15,oil and fats,Oil (maize),362,800 G,13.6,2.26,884,0.0,0.0,100.0,0.0,0,3.802331279113365,0.6207575127752528
2012-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,7.9,1.31,341,26.0,58.0,1.5,6.7,2,-2.578801457207382,2.5314958738328004
2012-05-15,pulses and nuts,Lentils,108,KG,8.1,1.34,353,25.0,60.0,1.1,7.5,2,-2.667791844467175,2.640038895758899
2012-05-15,vegetables and fruits,Onions (white),111,KG,1.75,0.29,40,1.1,9.0,0.1,0.2,1,-0.3868101176487164,-1.9113130758879295
2012-05-15,vegetables and fruits,Tomatoes,114,KG,3.8,0.63,18,0.9,3.9,0.2,0.3,1,-0.3616341689539242,-1.8317372122304894
2012-06-15,cereals and tubers,Pasta,112,KG,4.35,0.72,370,13.0,75.0,1.5,1.3,1,-1.0560054447395524,-0.927443404130131
2012-06-15,cereals and tubers,Potatoes,83,KG,1.95,0.32,77,2.0,17.0,0.1,0.8,1,-0.6694419550759877,-1.552907293554512
2012-06-15,cereals and tubers,Rice,52,KG,4.38,0.72,360,7.0,80.0,0.6,0.8,1,-0.8688919725742171,-1.314553769273186
2012-06-15,cereals and tubers,Wheat flour,58,KG,4.65,0.77,364,10.0,76.0,1.0,1.2,1,-0.9712301377032324,-1.078515193315684
2012-06-15,"meat, fish and eggs",Meat (beef),141,KG,55.25,9.15,250,26.0,0.0,15.0,2.6,3,-0.32161402819626966,3.060938558345058
2012-06-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,17.0,2.81,239,27.0,0.0,14.0,1.3,3,-0.6436575909733749,1.6578819606328965
2012-06-15,oil and fats,Ghee (artificial),106,KG,12.56,2.08,884,0.0,0.0,100.0,0.0,0,3.7894404415521024,0.5868694266599831
2012-06-15,oil and fats,Ghee (natural),107,KG,33.0,5.46,883,0.0,0.0,99.8,0.0,0,4.0274478919668555,1.2215787272988858
2012-06-15,oil and fats,Oil (maize),362,800 G,13.1,2.17,884,0.0,0.0,100.0,0.0,0,3.7958858603327337,0.603813469717618
2012-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,11.12,1.84,341,26.0,58.0,1.5,6.7,2,-2.5408451021658864,2.631277460727761
2012-06-15,pulses and nuts,Lentils,108,KG,10.35,1.71,353,25.0,60.0,1.1,7.5,2,-2.641294011702357,2.709697739440287
2012-06-15,vegetables and fruits,Garlic,105,KG,3.75,0.62,149,6.4,33.0,0.5,1.7,1,-0.7670434271701773,-1.3590955482669846
2012-06-15,vegetables and fruits,Onions (red),110,KG,2.01,0.33,40,1.1,9.0,0.1,0.2,1,-0.383945487079547,-1.9037823900845363
2012-06-15,vegetables and fruits,Tomatoes,114,KG,2.45,0.41,18,0.9,3.9,0.2,0.3,1,-0.37738963708435647,-1.8731559841491525
2012-07-15,cereals and tubers,Rice,52,KG,4.3,0.71,360,7.0,80.0,0.6,0.8,1,-0.8696081302165095,-1.316436440724034
2012-07-15,cereals and tubers,Wheat flour,58,KG,4.43,0.73,364,10.0,76.0,1.0,1.2,1,-0.9740947682724019,-1.0860458791190772
2012-07-15,"meat, fish and eggs",Meat (beef),141,KG,55.7,9.19,250,26.0,0.0,15.0,2.6,3,-0.31874939762710025,3.068469244148451
2012-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,19.9,3.28,239,27.0,0.0,14.0,1.3,3,-0.6099981817856335,1.7463675188227676
2012-07-15,oil and fats,Ghee (natural),107,KG,36.2,5.97,883,0.0,0.0,99.8,0.0,0,4.063971931723766,1.3175949712921502
2012-07-15,oil and fats,Oil (maize),362,800 G,12.1,2.0,884,0.0,0.0,100.0,0.0,0,3.7837111804137633,0.5718080550531965
2012-07-15,vegetables and fruits,Onions (red),110,KG,2.15,0.35,40,1.1,9.0,0.1,0.2,1,-0.38251317179496225,-1.90001704718284
2012-07-15,vegetables and fruits,Onions (white),111,KG,1.85,0.31,40,1.1,9.0,0.1,0.2,1,-0.38537780236413166,-1.9075477329862331
2012-07-15,vegetables and fruits,Tomatoes,114,KG,1.79,0.3,18,0.9,3.9,0.2,0.3,1,-0.38526737114957255,-1.8938653701084838
2012-08-15,cereals and tubers,Potatoes,83,KG,2.71,0.45,77,2.0,17.0,0.1,0.8,1,-0.6601319057261869,-1.528432564693484
2012-08-15,cereals and tubers,Rice,52,KG,4.43,0.73,360,7.0,80.0,0.6,0.8,1,-0.8681758149319247,-1.3126710978223375
2012-08-15,"meat, fish and eggs",Meat (beef),141,KG,55.6,9.14,250,26.0,0.0,15.0,2.6,3,-0.32233018583856204,3.0590558868942095
2012-08-15,miscellaneous food,Sugar,97,KG,5.78,0.95,387,0.0,100.0,0.0,0.1,4,-0.49933651775192706,-1.9969423959742478
2012-08-15,oil and fats,Ghee (artificial),106,KG,12.0,1.97,884,0.0,0.0,100.0,0.0,0,3.7815627074868865,0.5661600407006516
2012-08-15,oil and fats,Ghee (natural),107,KG,42.12,6.93,883,0.0,0.0,99.8,0.0,0,4.132723065383834,1.4983314305735886
2012-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.68,1.76,341,26.0,58.0,1.5,6.7,2,-2.5465743633042255,2.6162160891209747
2012-08-15,vegetables and fruits,Onions (red),110,KG,2.5,0.41,40,1.1,9.0,0.1,0.2,1,-0.37821622594120796,-1.8887210184777499
2012-08-15,vegetables and fruits,Onions (white),111,KG,1.9,0.31,40,1.1,9.0,0.1,0.2,1,-0.38537780236413166,-1.9075477329862331
2012-08-15,vegetables and fruits,Tomatoes,114,KG,3.75,0.62,18,0.9,3.9,0.2,0.3,1,-0.3623503265962166,-1.8336198836813378
2012-09-15,cereals and tubers,Pasta,112,KG,4.67,0.77,370,13.0,75.0,1.5,1.3,1,-1.0524246565280906,-0.9180300468758895
2012-09-15,cereals and tubers,Potatoes,83,KG,3.05,0.5,77,2.0,17.0,0.1,0.8,1,-0.656551117514725,-1.5190192074392423
2012-09-15,cereals and tubers,Rice,52,KG,4.08,0.67,360,7.0,80.0,0.6,0.8,1,-0.8724727607856789,-1.3239671265274275
2012-09-15,cereals and tubers,Wheat flour,58,KG,4.45,0.73,364,10.0,76.0,1.0,1.2,1,-0.9740947682724019,-1.0860458791190772
2012-09-15,"meat, fish and eggs",Meat (beef),141,KG,54.4,8.93,250,26.0,0.0,15.0,2.6,3,-0.33736949632670193,3.019519786426395
2012-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,19.2,3.15,239,27.0,0.0,14.0,1.3,3,-0.6193082311354343,1.7218927899617396
2012-09-15,oil and fats,Ghee (artificial),106,KG,12.4,2.04,884,0.0,0.0,100.0,0.0,0,3.786575810982933,0.5793387408565898
2012-09-15,oil and fats,Oil (maize),362,800 G,13.2,2.17,884,0.0,0.0,100.0,0.0,0,3.7958858603327337,0.603813469717618
2012-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,9.9,1.63,341,26.0,58.0,1.5,6.7,2,-2.5558844126540263,2.5917413602599466
2012-09-15,pulses and nuts,Lentils,108,KG,9.78,1.61,353,25.0,60.0,1.1,7.5,2,-2.648455588125281,2.6908710249318037
2012-09-15,vegetables and fruits,Garlic,105,KG,8.5,1.4,149,6.4,33.0,0.5,1.7,1,-0.7111831310713722,-1.212247175100816
2012-09-15,vegetables and fruits,Onions (red),110,KG,3.17,0.52,40,1.1,9.0,0.1,0.2,1,-0.3703384918759919,-1.8680116325184184
2012-09-15,vegetables and fruits,Onions (white),111,KG,3.17,0.52,40,1.1,9.0,0.1,0.2,1,-0.3703384918759919,-1.8680116325184184
2012-09-15,vegetables and fruits,Tomatoes,114,KG,6.25,1.03,18,0.9,3.9,0.2,0.3,1,-0.3329878632622294,-1.7564303541965567
2012-10-15,cereals and tubers,Potatoes,83,KG,3.1,0.51,77,2.0,17.0,0.1,0.8,1,-0.6558349598724326,-1.517136535988394
2012-10-15,cereals and tubers,Rice,52,KG,3.8,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2012-10-15,cereals and tubers,Wheat flour,58,KG,4.5,0.74,364,10.0,76.0,1.0,1.2,1,-0.9733786106301096,-1.084163207668229
2012-10-15,"meat, fish and eggs",Meat (beef),141,KG,57.5,9.43,250,26.0,0.0,15.0,2.6,3,-0.30156161421208333,3.1136533589688105
2012-10-15,miscellaneous food,Sugar,97,KG,4.6,0.75,387,0.0,100.0,0.0,0.1,4,-0.5136596705977745,-2.0345958249912144
2012-10-15,oil and fats,Ghee (artificial),106,KG,11.4,1.87,884,0.0,0.0,100.0,0.0,0,3.774401131063963,0.5473333261921685
2012-10-15,oil and fats,Oil (maize),362,800 G,12.9,2.11,884,0.0,0.0,100.0,0.0,0,3.7915889144789796,0.592517441012528
2012-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.7,1.75,341,26.0,58.0,1.5,6.7,2,-2.5472905209465178,2.6143334176701263
2012-10-15,pulses and nuts,Lentils,108,KG,11.6,1.9,353,25.0,60.0,1.1,7.5,2,-2.627687016498802,2.745468497006405
2012-10-15,vegetables and fruits,Garlic,105,KG,9.0,1.48,149,6.4,33.0,0.5,1.7,1,-0.7054538699330333,-1.1971858034940295
2012-10-15,vegetables and fruits,Onions (red),110,KG,2.8,0.46,40,1.1,9.0,0.1,0.2,1,-0.37463543772974617,-1.8793076612235082
2012-10-15,vegetables and fruits,Onions (white),111,KG,2.3,0.38,40,1.1,9.0,0.1,0.2,1,-0.3803646988680851,-1.8943690328302947
2012-10-15,vegetables and fruits,Tomatoes,114,KG,5.0,0.82,18,0.9,3.9,0.2,0.3,1,-0.3480271737503692,-1.7959664546643714
2012-11-15,cereals and tubers,Pasta,112,KG,4.6,0.75,370,13.0,75.0,1.5,1.3,1,-1.0538569718126753,-0.9217953897775861
2012-11-15,cereals and tubers,Potatoes,83,KG,3.3,0.54,77,2.0,17.0,0.1,0.8,1,-0.6536864869455555,-1.5114885216358491
2012-11-15,cereals and tubers,Rice,52,KG,3.8,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2012-11-15,cereals and tubers,Wheat flour,58,KG,4.8,0.79,364,10.0,76.0,1.0,1.2,1,-0.9697978224186478,-1.0747498504139874
2012-11-15,"meat, fish and eggs",Meat (beef),141,KG,58.1,9.52,250,26.0,0.0,15.0,2.6,3,-0.295116195431452,3.1305974020264453
2012-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,17.0,2.79,239,27.0,0.0,14.0,1.3,3,-0.6450899062579597,1.6541166177312
2012-11-15,miscellaneous food,Sugar,97,KG,5.2,0.85,387,0.0,100.0,0.0,0.1,4,-0.5064980941748508,-2.015769110482731
2012-11-15,oil and fats,Ghee (artificial),106,KG,11.3,1.85,884,0.0,0.0,100.0,0.0,0,3.772968815779378,0.5435679832904717
2012-11-15,oil and fats,Ghee (natural),107,KG,40.4,6.62,883,0.0,0.0,99.8,0.0,0,4.11052217847277,1.4399686155972908
2012-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.6,1.74,341,26.0,58.0,1.5,6.7,2,-2.5480066785888105,2.612450746219278
2012-11-15,vegetables and fruits,Onions (red),110,KG,2.5,0.41,40,1.1,9.0,0.1,0.2,1,-0.37821622594120796,-1.8887210184777499
2012-11-15,vegetables and fruits,Onions (white),111,KG,2.2,0.36,40,1.1,9.0,0.1,0.2,1,-0.38179701415266987,-1.8981343757319915
2012-11-15,vegetables and fruits,Tomatoes,114,KG,2.0,0.33,18,0.9,3.9,0.2,0.3,1,-0.3831188982226954,-1.888217355755939
2012-12-15,cereals and tubers,Pasta,112,KG,4.7,0.76,370,13.0,75.0,1.5,1.3,1,-1.053140814170383,-0.9199127183267378
2012-12-15,cereals and tubers,Potatoes,83,KG,3.0,0.49,77,2.0,17.0,0.1,0.8,1,-0.6572672751570173,-1.5209018788900905
2012-12-15,"meat, fish and eggs",Meat (beef),141,KG,55.4,8.98,250,26.0,0.0,15.0,2.6,3,-0.33378870811524003,3.0289331436806366
2012-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,18.9,3.06,239,27.0,0.0,14.0,1.3,3,-0.6257536499160656,1.7049487469041047
2012-12-15,miscellaneous food,Sugar,97,KG,5.0,0.81,387,0.0,100.0,0.0,0.1,4,-0.5093627247440203,-2.0232997962861243
2012-12-15,oil and fats,Ghee (natural),107,KG,38.1,6.18,883,0.0,0.0,99.8,0.0,0,4.079011242211906,1.3571310717599647
2012-12-15,oil and fats,Oil (maize),362,800 G,11.3,1.83,884,0.0,0.0,100.0,0.0,0,3.7715365004947934,0.5398026403887751
2012-12-15,pulses and nuts,Lentils,108,KG,10.9,1.77,353,25.0,60.0,1.1,7.5,2,-2.636997065848603,2.720993768145377
2012-12-15,vegetables and fruits,Garlic,105,KG,11.3,1.83,149,6.4,33.0,0.5,1.7,1,-0.6803883524528003,-1.1312923027143382
2012-12-15,vegetables and fruits,Onions (red),110,KG,2.5,0.41,40,1.1,9.0,0.1,0.2,1,-0.37821622594120796,-1.8887210184777499
2012-12-15,vegetables and fruits,Tomatoes,114,KG,2.0,0.32,18,0.9,3.9,0.2,0.3,1,-0.3838350558649878,-1.890100027206787
2013-01-15,cereals and tubers,Pasta,112,KG,4.9,0.74,370,13.0,75.0,1.5,1.3,1,-1.0545731294549676,-0.9236780612284344
2013-01-15,cereals and tubers,Potatoes,83,KG,2.9,0.44,77,2.0,17.0,0.1,0.8,1,-0.6608480633684792,-1.5303152361443322
2013-01-15,cereals and tubers,Rice,52,KG,4.1,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2013-01-15,cereals and tubers,Wheat flour,58,KG,4.8,0.73,364,10.0,76.0,1.0,1.2,1,-0.9740947682724019,-1.0860458791190772
2013-01-15,"meat, fish and eggs",Eggs,92,Unit,0.8,0.12,155,13.0,1.1,11.0,1.2,3,-0.5726759110153058,0.4417162199663462
2013-01-15,"meat, fish and eggs",Meat (beef),141,KG,56.6,8.6,250,26.0,0.0,15.0,2.6,3,-0.3610026985223502,2.9573916285484
2013-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,17.7,2.69,239,27.0,0.0,14.0,1.3,3,-0.6522514826808834,1.6352899032227166
2013-01-15,oil and fats,Ghee (artificial),106,KG,11.8,1.79,884,0.0,0.0,100.0,0.0,0,3.768671869925624,0.5322719545853819
2013-01-15,oil and fats,Ghee (natural),107,KG,38.1,5.79,883,0.0,0.0,99.8,0.0,0,4.0510810941625035,1.2837068851768805
2013-01-15,oil and fats,Oil (maize),362,800 G,13.4,2.04,884,0.0,0.0,100.0,0.0,0,3.786575810982933,0.5793387408565898
2013-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,11.4,1.73,341,26.0,58.0,1.5,6.7,2,-2.5487228362311027,2.6105680747684294
2013-01-15,pulses and nuts,Lentils,108,KG,9.8,1.49,353,25.0,60.0,1.1,7.5,2,-2.6570494798327893,2.668278967521624
2013-01-15,vegetables and fruits,Garlic,105,KG,7.9,1.2,149,6.4,33.0,0.5,1.7,1,-0.7255062839172197,-1.2499006041177823
2013-01-15,vegetables and fruits,Onions (red),110,KG,3.4,0.52,40,1.1,9.0,0.1,0.2,1,-0.3703384918759919,-1.8680116325184184
2013-01-15,vegetables and fruits,Onions (white),111,KG,2.9,0.44,40,1.1,9.0,0.1,0.2,1,-0.37606775301433093,-1.883073004125205
2013-01-15,vegetables and fruits,Tomatoes,114,KG,2.0,0.3,18,0.9,3.9,0.2,0.3,1,-0.38526737114957255,-1.8938653701084838
2013-02-15,cereals and tubers,Potatoes,83,KG,2.5,0.37,77,2.0,17.0,0.1,0.8,1,-0.6658611668645258,-1.5434939363002704
2013-02-15,cereals and tubers,Wheat flour,58,KG,4.62,0.69,364,10.0,76.0,1.0,1.2,1,-0.9769593988415715,-1.0935765649224705
2013-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,18.5,2.75,239,27.0,0.0,14.0,1.3,3,-0.6479545368271292,1.6465859319278067
2013-02-15,miscellaneous food,Sugar,97,KG,5.0,0.74,387,0.0,100.0,0.0,0.1,4,-0.5143758282400669,-2.036478496442063
